gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3349152721	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517129	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2009-01-01T00:00:00	1	1	2009	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:03.666Z		TAXON_MATCH_HIGHERRANK
3349152720	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517110	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		SY			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004-01-01T00:00:00	1	1	2004	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:03.666Z		TAXON_MATCH_HIGHERRANK
3349152719	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517066	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium wasabiae		SPECIES	Pectobacterium wasabiae (Goto & Matsumoto, 1987) Gardan et al., 2003	Pectobacterium wasabiae		JP			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1985-01-01T00:00:00	1	1	1985	3221950	3221950	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:03.666Z		
3349152718	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517011	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2017-01-01T00:00:00	1	1	2017	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:03.666Z		TAXON_MATCH_HIGHERRANK
3349152717	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK516986	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2009-01-01T00:00:00	1	1	2009	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:03.666Z		TAXON_MATCH_HIGHERRANK
3349152716	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK516931	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1999-01-01T00:00:00	1	1	1999	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:03.666Z		TAXON_MATCH_HIGHERRANK
3349152715	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK516887	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2015-01-01T00:00:00	1	1	2015	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:03.666Z		TAXON_MATCH_HIGHERRANK
3349146940	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK024775	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium carotovorum		SPECIES	Pectobacterium versatile	Pectobacterium versatile		PL			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1996-01-01T00:00:00	1	1	1996	11250652	8838874	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:13:18.080Z		
3349142366	d8cd16ba-bb74-4420-821e-083f2bac17c2	MH822468	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium carotovorum		SPECIES	Pectobacterium carotovorum (Jones, 1901) Waldee, 1945	Pectobacterium carotovorum		MA			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	33.740002	-5.47							2017-04-14T00:00:00	14	4	2017	8838874	8838874	MATERIAL_SAMPLE							CC_BY_4_0		S. Oulghazi			2021-09-23T14:13:18.355Z		GEODETIC_DATUM_ASSUMED_WGS84
3349141997	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517279	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2012-01-01T00:00:00	1	1	2012	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.551Z		TAXON_MATCH_HIGHERRANK
