gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3347121474	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841647	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2004-01-01T00:00:00	1	1	2004	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		N Fallahi			2021-09-23T14:49:21.137Z		
3347098040	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN473260	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria roseae	roseae	SUBSPECIES	Brenneria roseae subsp. roseae	Brenneria roseae subsp. roseae		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	7362041	8180226	MATERIAL_SAMPLE					Tohid Allahverdipour		CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:19.112Z		
3347093512	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841666	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:15.690Z		
3347093511	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841648	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-01-01T00:00:00	1	1	2008	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		N Fallahi			2021-09-23T14:49:15.688Z		
3347093465	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN822900	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	3221941	3221941	MATERIAL_SAMPLE					Tohid Allahverdipour		CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:15.600Z		
3347089107	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN473261	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria roseae	roseae	SUBSPECIES	Brenneria roseae subsp. roseae	Brenneria roseae subsp. roseae		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	7362041	8180226	MATERIAL_SAMPLE					Tohid Allahverdipour		CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:12.785Z		
3347086990	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN473069	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria roseae	roseae	SUBSPECIES	Brenneria roseae subsp. roseae	Brenneria roseae subsp. roseae		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	7362041	8180226	MATERIAL_SAMPLE					Tohid Allahverdipour		CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:12.844Z		
3347062991	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN473068	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria roseae	roseae	SUBSPECIES	Brenneria roseae subsp. roseae	Brenneria roseae subsp. roseae		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	7362041	8180226	MATERIAL_SAMPLE					Tohid Allahverdipour		CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:17.393Z		
3347041949	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN473070	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria roseae	roseae	SUBSPECIES	Brenneria roseae subsp. roseae	Brenneria roseae subsp. roseae		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	7362041	8180226	MATERIAL_SAMPLE					Tohid Allahverdipour		CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:12.564Z		
3346997721	d8cd16ba-bb74-4420-821e-083f2bac17c2	JQ314070	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria			GENUS	Brenneria Hauben et al., 1999	Brenneria sp. AaD52g		US	Virginia Beach, VA		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-01-01T00:00:00	1	1	2010	3221934		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:13:09.882Z		TAXON_MATCH_HIGHERRANK
